,location,company,jkid,title,salary,stars,reviews,post_date,pull_date
413,"Broomfield, CO",Ball Aerospace,04bdd8c5baea2f3a,Engineer Sr-Electrical Power Systems (658878) - Security Cle...,,43.2,35,23 days,2016-10-16 00:33:17.464555
414,"Broomfield, CO",Ball Aerospace,d5ae8e95ef1f24f9,Administrative Associate III - National Defense (659453) - S...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
415,"Broomfield, CO",Code42,083daa4c5fa46e4a,Principal Data Scientist,,,,8 days,2016-10-16 00:33:17.464555
416,"Boulder, CO",Ball Aerospace,46d88ab414322a0c,Associate Engineer-Configuration Management (659086) - Secur...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
417,"Broomfield, CO",Ball Aerospace,04bdd8c5baea2f3a,Engineer Sr-Electrical Power Systems (658878) - Security Cle...,,43.2,35,23 days,2016-10-16 00:33:17.464555
418,"Broomfield, CO",Ball Aerospace,d5ae8e95ef1f24f9,Administrative Associate III - National Defense (659453) - S...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
419,"Broomfield, CO",Code42,083daa4c5fa46e4a,Principal Data Scientist,,,,8 days,2016-10-16 00:33:17.464555
420,"Boulder, CO",Ball Aerospace,46d88ab414322a0c,Associate Engineer-Configuration Management (659086) - Secur...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
421,"Broomfield, CO",Ball Aerospace,04bdd8c5baea2f3a,Engineer Sr-Electrical Power Systems (658878) - Security Cle...,,43.2,35,23 days,2016-10-16 00:33:17.464555
422,"Broomfield, CO",Ball Aerospace,d5ae8e95ef1f24f9,Administrative Associate III - National Defense (659453) - S...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
423,"Broomfield, CO",Code42,083daa4c5fa46e4a,Principal Data Scientist,,,,8 days,2016-10-16 00:33:17.464555
424,"Boulder, CO",Ball Aerospace,46d88ab414322a0c,Associate Engineer-Configuration Management (659086) - Secur...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
425,"Broomfield, CO",Ball Aerospace,04bdd8c5baea2f3a,Engineer Sr-Electrical Power Systems (658878) - Security Cle...,,43.2,35,23 days,2016-10-16 00:33:17.464555
426,"Broomfield, CO",Ball Aerospace,d5ae8e95ef1f24f9,Administrative Associate III - National Defense (659453) - S...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
427,"Broomfield, CO",Code42,083daa4c5fa46e4a,Principal Data Scientist,,,,8 days,2016-10-16 00:33:17.464555
428,"Boulder, CO",Ball Aerospace,46d88ab414322a0c,Associate Engineer-Configuration Management (659086) - Secur...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
429,"Broomfield, CO",Ball Aerospace,04bdd8c5baea2f3a,Engineer Sr-Electrical Power Systems (658878) - Security Cle...,,43.2,35,23 days,2016-10-16 00:33:17.464555
430,"Broomfield, CO",Ball Aerospace,d5ae8e95ef1f24f9,Administrative Associate III - National Defense (659453) - S...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
431,"Broomfield, CO",Code42,083daa4c5fa46e4a,Principal Data Scientist,,,,8 days,2016-10-16 00:33:17.464555
432,"Boulder, CO",Ball Aerospace,46d88ab414322a0c,Associate Engineer-Configuration Management (659086) - Secur...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
433,"Broomfield, CO",Ball Aerospace,04bdd8c5baea2f3a,Engineer Sr-Electrical Power Systems (658878) - Security Cle...,,43.2,35,23 days,2016-10-16 00:33:17.464555
434,"Broomfield, CO",Ball Aerospace,d5ae8e95ef1f24f9,Administrative Associate III - National Defense (659453) - S...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
435,"Broomfield, CO",Code42,083daa4c5fa46e4a,Principal Data Scientist,,,,8 days,2016-10-16 00:33:17.464555
436,"Boulder, CO",Ball Aerospace,46d88ab414322a0c,Associate Engineer-Configuration Management (659086) - Secur...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
437,"Broomfield, CO",Ball Aerospace,04bdd8c5baea2f3a,Engineer Sr-Electrical Power Systems (658878) - Security Cle...,,43.2,35,23 days,2016-10-16 00:33:17.464555
438,"Broomfield, CO",Ball Aerospace,d5ae8e95ef1f24f9,Administrative Associate III - National Defense (659453) - S...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
439,"Broomfield, CO",Code42,083daa4c5fa46e4a,Principal Data Scientist,,,,8 days,2016-10-16 00:33:17.464555
440,"Boulder, CO",Ball Aerospace,46d88ab414322a0c,Associate Engineer-Configuration Management (659086) - Secur...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
441,"Broomfield, CO",Ball Aerospace,04bdd8c5baea2f3a,Engineer Sr-Electrical Power Systems (658878) - Security Cle...,,43.2,35,23 days,2016-10-16 00:33:17.464555
442,"Broomfield, CO",Ball Aerospace,d5ae8e95ef1f24f9,Administrative Associate III - National Defense (659453) - S...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
443,"Broomfield, CO",Code42,083daa4c5fa46e4a,Principal Data Scientist,,,,8 days,2016-10-16 00:33:17.464555
444,"Boulder, CO",Ball Aerospace,46d88ab414322a0c,Associate Engineer-Configuration Management (659086) - Secur...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
445,"Broomfield, CO",Ball Aerospace,04bdd8c5baea2f3a,Engineer Sr-Electrical Power Systems (658878) - Security Cle...,,43.2,35,23 days,2016-10-16 00:33:17.464555
446,"Broomfield, CO",Ball Aerospace,d5ae8e95ef1f24f9,Administrative Associate III - National Defense (659453) - S...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
447,"Broomfield, CO",Code42,083daa4c5fa46e4a,Principal Data Scientist,,,,8 days,2016-10-16 00:33:17.464555
448,"Boulder, CO",Ball Aerospace,46d88ab414322a0c,Associate Engineer-Configuration Management (659086) - Secur...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
449,"Broomfield, CO",Ball Aerospace,04bdd8c5baea2f3a,Engineer Sr-Electrical Power Systems (658878) - Security Cle...,,43.2,35,23 days,2016-10-16 00:33:17.464555
450,"Broomfield, CO",Ball Aerospace,d5ae8e95ef1f24f9,Administrative Associate III - National Defense (659453) - S...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
451,"Broomfield, CO",Code42,083daa4c5fa46e4a,Principal Data Scientist,,,,8 days,2016-10-16 00:33:17.464555
452,"Boulder, CO",Ball Aerospace,46d88ab414322a0c,Associate Engineer-Configuration Management (659086) - Secur...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
453,"Broomfield, CO",Ball Aerospace,04bdd8c5baea2f3a,Engineer Sr-Electrical Power Systems (658878) - Security Cle...,,43.2,35,23 days,2016-10-16 00:33:17.464555
454,"Broomfield, CO",Ball Aerospace,d5ae8e95ef1f24f9,Administrative Associate III - National Defense (659453) - S...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
455,"Broomfield, CO",Code42,083daa4c5fa46e4a,Principal Data Scientist,,,,8 days,2016-10-16 00:33:17.464555
456,"Boulder, CO",Ball Aerospace,46d88ab414322a0c,Associate Engineer-Configuration Management (659086) - Secur...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
457,"Broomfield, CO",Ball Aerospace,04bdd8c5baea2f3a,Engineer Sr-Electrical Power Systems (658878) - Security Cle...,,43.2,35,23 days,2016-10-16 00:33:17.464555
458,"Broomfield, CO",Ball Aerospace,d5ae8e95ef1f24f9,Administrative Associate III - National Defense (659453) - S...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
459,"Broomfield, CO",Code42,083daa4c5fa46e4a,Principal Data Scientist,,,,8 days,2016-10-16 00:33:17.464555
460,"Boulder, CO",Ball Aerospace,46d88ab414322a0c,Associate Engineer-Configuration Management (659086) - Secur...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
461,"Broomfield, CO",Ball Aerospace,04bdd8c5baea2f3a,Engineer Sr-Electrical Power Systems (658878) - Security Cle...,,43.2,35,23 days,2016-10-16 00:33:17.464555
