Property Code,Check-In,Check-Out,Type,Confirmation Code,Nights,Amount,Host Fee,Cleaning Fee,Cleaning Flag,Cleaning_Rate,Use,Rent,Market,Area,Neighborhood,Address,Bedrooms,Floor,Seasonality,SqFoot
NY019,2-Dec-15,7-Dec-15,Reservation,FSTZDJ,5,"$1,615.00",50,100,0,100,1,3600,New York,Midtown East,Midtown East,255 East 50th Street 4B,1,4,High,550
NY019,7-Dec-15,15-Dec-15,Reservation,2HKHW5,8,"$1,874.00",58,100,0,100,1,3600,New York,Midtown East,Midtown East,255 East 50th Street 4B,1,4,High,550
NY019,18-Dec-15,29-Dec-15,Reservation,38TDKE,11,"$3,565.00",110,100,0,100,1,3600,New York,Midtown East,Midtown East,255 East 50th Street 4B,1,4,High,550
NY019,29-Dec-15,3-Jan-16,Reservation,QF8QM5,5,"$1,673.00",52,100,0,100,1,3600,New York,Midtown East,Midtown East,255 East 50th Street 4B,1,4,High,550
NY020,13-Feb-15,17-Feb-15,Reservation,FZQEC8,4,$718.00,22,50,0,50,1,2975,New York,Midtown East,Midtown East,645 2nd Avenue #5,1,4,Low,600
NY020,25-Feb-15,27-Feb-15,Reservation,FENN8C,2,$339.00,11,50,0,50,1,2975,New York,Midtown East,Midtown East,645 2nd Avenue #5,1,4,Low,600
NY020,12-Mar-15,17-Mar-15,Reservation,HN2XKF,5,"$1,154.00",36,50,0,50,1,2975,New York,Midtown East,Midtown East,645 2nd Avenue #5,1,4,Low,600
NY020,17-Mar-15,18-Mar-15,Reservation,TNMSJT,1,$238.00,7,50,0,50,1,2975,New York,Midtown East,Midtown East,645 2nd Avenue #5,1,4,Low,600
NY020,23-Mar-15,25-Mar-15,Reservation,JSHC95,2,$533.00,17,50,0,50,1,2975,New York,Midtown East,Midtown East,645 2nd Avenue #5,1,4,Low,600
NY020,31-Mar-15,4-Apr-15,Reservation,FC2BRF,4,$970.00,30,50,0,50,1,2975,New York,Midtown East,Midtown East,645 2nd Avenue #5,1,4,Low,600
NY020,4-Apr-15,10-Apr-15,Reservation,ATDDTM,6,"$1,455.00",45,50,0,50,1,2975,New York,Midtown East,Midtown East,645 2nd Avenue #5,1,4,High,600
NY020,18-Apr-15,29-Apr-15,Reservation,3T3XRD,11,"$2,449.00",76,0,1,100,1,2975,New York,Midtown East,Midtown East,645 2nd Avenue #5,1,4,High,600
NY020,3-May-15,8-May-15,Reservation,JN398B,5,"$1,188.00",37,50,0,50,1,2975,New York,Midtown East,Midtown East,645 2nd Avenue #5,1,4,High,600
NY020,8-May-15,12-May-15,Reservation,CK23TH,4,$727.00,23,50,0,50,1,2975,New York,Midtown East,Midtown East,645 2nd Avenue #5,1,4,High,600
NY020,12-May-15,14-May-15,Reservation,55C359,2,$485.00,15,50,0,50,1,2975,New York,Midtown East,Midtown East,645 2nd Avenue #5,1,4,High,600
NY020,14-May-15,24-May-15,Reservation,JZSK25,10,"$2,473.00",77,50,0,50,1,2975,New York,Midtown East,Midtown East,645 2nd Avenue #5,1,4,High,600
